プラント	指図タイプ	MRP管理者	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	予定数	工程実績	工数実績	計画終了日	WBS要素	受注伝票番号	受注明細番号
P100	ZPS2	CC0	40161971	0040	0015012701	ケース（洗浄乾燥）	A0341	NN	J00A6872000	ｹｰｽ構成表	4	4	242	20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	0050	0015012702	ケース（塗装）	A0330	NN	J00A6872000	ｹｰｽ構成表	4	4	2180	20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1000	0015012711	ケース（焼付乾燥）	A0342	NN	J00A6872000	ｹｰｽ構成表	4	4	440	20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1010	0015012703	自部署手直し（ケース）	A0380	NN	J00A6872000	ｹｰｽ構成表	4			20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1020	0015012704	他部署手直し（ケース）	A0385	NN	J00A6872000	ｹｰｽ構成表	4			20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1030	0015012705	自部署手直し機械時間（ケース）NCT	A0390	NN	J00A6872000	ｹｰｽ構成表	4			20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1040	0015012706	自部署手直し機械時間（ケース）洗浄乾燥	A0391	NN	J00A6872000	ｹｰｽ構成表	4			20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1050	0015012707	自部署手直し機械時間（ケース）焼付乾燥	A0392	NN	J00A6872000	ｹｰｽ構成表	4			20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1060	0015012708	他部署手直し機械時間（ケース）NCT	A0395	NN	J00A6872000	ｹｰｽ構成表	4			20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1070	0015012709	他部署手直し機械時間（ケース）洗浄乾燥	A0396	NN	J00A6872000	ｹｰｽ構成表	4			20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CC0	40161971	1080	0015012710	他部署手直し機械時間（ケース）焼付乾燥	A0397	NN	J00A6872000	ｹｰｽ構成表	4			20250625	G-0329746-10-01-02	 	 
P100	ZPS2	CK9	40161975	0010	0015012733	メイン部品払出	CW010	NN	A00A2033201	KCA4WF7‐20‐5KC リモコン	4	4		20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	0020	0015012734	部品仕分け	C0931	NN	A00A2033201	KCA4WF7‐20‐5KC リモコン	4	4		20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	0025	0015747429	スクリーン印刷		NG	A00A2033201	KCA4WF7‐20‐5KC リモコン	4			20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	0030	0015012735	総合組立	C0911	MNN	A00A2033201	KCA4WF7‐20‐5KC リモコン	4	4	15	20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	0035	0015747403	リモコン組立		NG	A00A2033201	KCA4WF7‐20‐5KC リモコン	4			20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	1000	0015012740	製品検査	C0951	NN	A00A2033201	KCA4WF7‐20‐5KC リモコン	4			20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	1010	0015012736	組立大型手直(自責)	CZ010	NN	A00A2033201	KCA4WF7‐20‐5KC リモコン	4			20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	1020	0015012737	組立大型手直(他責)	CZ020	NN	A00A2033201	KCA4WF7‐20‐5KC リモコン	4			20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	1030	0015012738	検査手直し(自責)	C0970	NN	A00A2033201	KCA4WF7‐20‐5KC リモコン	4			20250731	G-0329746-10-01-06	 	 
P100	ZPS2	CK9	40161975	1040	0015012739	検査手直し(他責)	C0980	NN	A00A2033201	KCA4WF7‐20‐5KC リモコン	4			20250731	G-0329746-10-01-06	 	 
P100	ZPS2	C18	40161978	0010	0015012763	メイン部品払出	CW010	NN	A00A2033202	KCA4WF7-20-5KC 予備品	4	4		20250731	G-0329746-10-01-07	 	 
P100	ZPS2	C18	40161978	0020	0015012764	部品仕分け	C0931	NN	A00A2033202	KCA4WF7-20-5KC 予備品	4	4		20250731	G-0329746-10-01-07	 	 
P100	ZPS2	C18	40161978	0030	0015012765	総合組立	C0911	MNN	A00A2033202	KCA4WF7-20-5KC 予備品	4	4		20250731	G-0329746-10-01-07	 	 
P100	ZPS2	C18	40161978	1000	0015012770	製品検査	C0951	NN	A00A2033202	KCA4WF7-20-5KC 予備品	4	4		20250731	G-0329746-10-01-07	 	 
P100	ZPS2	C18	40161978	1010	0015012766	組立大型手直(自責)	CZ010	NN	A00A2033202	KCA4WF7-20-5KC 予備品	4			20250731	G-0329746-10-01-07	 	 
P100	ZPS2	C18	40161978	1020	0015012767	組立大型手直(他責)	CZ020	NN	A00A2033202	KCA4WF7-20-5KC 予備品	4			20250731	G-0329746-10-01-07	 	 
P100	ZPS2	C18	40161978	1030	0015012768	検査手直し(自責)	C0970	NN	A00A2033202	KCA4WF7-20-5KC 予備品	4			20250731	G-0329746-10-01-07	 	 
P100	ZPS2	C18	40161978	1040	0015012769	検査手直し(他責)	C0980	NN	A00A2033202	KCA4WF7-20-5KC 予備品	4			20250731	G-0329746-10-01-07	 	 
P100	ZPS2	BB0	40162038	0010	0015022529	小型変圧（出庫）	A0105	NN	F00A0897700	MRT-C MT 20V250A	4	4		20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	0020	0015022530	小型変圧（前段取り）	A0106	NN	F00A0897700	MRT-C MT 20V250A	4	4		20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	0025	0015535717	外注加工	Y0010	NG	F00A0897700	MRT-C MT 20V250A	4	4		20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	0030	0015022531	小型変圧（巻線）	A0110	NN	F00A0897700	MRT-C MT 20V250A	4	4		20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	0040	0015022532	小型変圧（コア組）	A0120	NN	F00A0897700	MRT-C MT 20V250A	4	4		20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	0050	0015022533	小型変圧（乾燥炉）	A0140	NN	F00A0897700	MRT-C MT 20V250A	4	4		20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	1000	0015022534	小型変圧（組立・仕上・検査）	A0130	MNN	F00A0897700	MRT-C MT 20V250A	4	4		20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	1010	0015022525	自部署手直し（小型変圧）	A0180	NN	F00A0897700	MRT-C MT 20V250A	4			20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	1020	0015022526	他部署手直し（小型変圧）	A0185	NN	F00A0897700	MRT-C MT 20V250A	4			20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	1030	0015022527	自部署手直し機械時間（小型変圧）	A0190	NN	F00A0897700	MRT-C MT 20V250A	4			20250707	M-0335889-10-01-01	 	 
P100	ZPS2	BB0	40162038	1040	0015022528	他部署手直し機械時間（小型変圧）	A0195	NN	F00A0897700	MRT-C MT 20V250A	4			20250707	M-0335889-10-01-01	 	 
P100	ZPS2	C28	40162048	0010	0015022820	メイン部品払出	CW010	NN	A00A2075201	SFST30SGB-100MSP (I/O)	1	1		20250731	I-0334363-10-01-01	 	 
P100	ZPS2	C28	40162048	0020	0015022821	部品仕分け	C0931	NN	A00A2075201	SFST30SGB-100MSP (I/O)	1	1		20250731	I-0334363-10-01-01	 	 
P100	ZPS2	C28	40162048	0030	0015022822	総合組立	C0912	MNN	A00A2075201	SFST30SGB-100MSP (I/O)	1	1	930	20250731	I-0334363-10-01-01	 	 
P100	ZPS2	C28	40162048	1000	0015022823	製品検査	C0952	NN	A00A2075201	SFST30SGB-100MSP (I/O)	1			20250731	I-0334363-10-01-01	 	 
P100	ZPS2	C28	40162048	1010	0015022824	組立大型手直(自責)	CZ010	NN	A00A2075201	SFST30SGB-100MSP (I/O)	1			20250731	I-0334363-10-01-01	 	 
P100	ZPS2	C28	40162048	1020	0015022825	組立大型手直(他責)	CZ020	NN	A00A2075201	SFST30SGB-100MSP (I/O)	1			20250731	I-0334363-10-01-01	 	 
P100	ZPS2	C28	40162048	1030	0015022826	検査手直し(自責)	C0970	NN	A00A2075201	SFST30SGB-100MSP (I/O)	1			20250731	I-0334363-10-01-01	 	 
P100	ZPS2	C28	40162048	1040	0015022827	検査手直し(他責)	C0980	NN	A00A2075201	SFST30SGB-100MSP (I/O)	1			20250731	I-0334363-10-01-01	 	 
P100	ZPS2	CC0	40162049	0010	0015022828	ケース（板金）	A0310	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1	1	697	20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	0020	0015022829	ケース（NCT）	A0340	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1	1	30	20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	0030	0015022830	ケース（枠・組立）	A0320	MNN	J00A7020400	ｹｰｽ金具構成表(IO)	1	1	170	20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	0035	0015296133	ﾁｬﾝﾈﾙﾍﾞｰｽ　加工のみ　ユービー産業		NG	J00A7020400	ｹｰｽ金具構成表(IO)	1	1		20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	0040	0015022831	ケース（洗浄乾燥）	A0341	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1	1	47	20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	0050	0015022832	ケース（塗装）	A0330	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1	1	315	20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1000	0015022833	ケース（焼付乾燥）	A0342	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1	1	40	20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1010	0015022834	自部署手直し（ケース）	A0380	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1			20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1020	0015022835	他部署手直し（ケース）	A0385	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1			20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1030	0015022836	自部署手直し機械時間（ケース）NCT	A0390	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1			20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1040	0015022837	自部署手直し機械時間（ケース）洗浄乾燥	A0391	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1			20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1050	0015022838	自部署手直し機械時間（ケース）焼付乾燥	A0392	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1			20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1060	0015022839	他部署手直し機械時間（ケース）NCT	A0395	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1			20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1070	0015022840	他部署手直し機械時間（ケース）洗浄乾燥	A0396	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1			20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	CC0	40162049	1080	0015022841	他部署手直し機械時間（ケース）焼付乾燥	A0397	NN	J00A7020400	ｹｰｽ金具構成表(IO)	1			20250604	I-0334363-10-01-01-01	 	 
P100	ZPS2	C28	40162051	0010	0015022850	メイン部品払出	CW010	NN	A00A2075202	SFST30SGB-100MSP (INV)	1	1		20250731	I-0334363-10-01-02	 	 
P100	ZPS2	C28	40162051	0020	0015022851	部品仕分け	C0931	NN	A00A2075202	SFST30SGB-100MSP (INV)	1	1		20250731	I-0334363-10-01-02	 	 
P100	ZPS2	C28	40162051	0030	0015022852	総合組立	C0912	MNN	A00A2075202	SFST30SGB-100MSP (INV)	1	1	2180	20250731	I-0334363-10-01-02	 	 
P100	ZPS2	C28	40162051	1000	0015022853	製品検査	C0952	NN	A00A2075202	SFST30SGB-100MSP (INV)	1			20250731	I-0334363-10-01-02	 	 
P100	ZPS2	C28	40162051	1010	0015022854	組立大型手直(自責)	CZ010	NN	A00A2075202	SFST30SGB-100MSP (INV)	1			20250731	I-0334363-10-01-02	 	 
P100	ZPS2	C28	40162051	1020	0015022855	組立大型手直(他責)	CZ020	NN	A00A2075202	SFST30SGB-100MSP (INV)	1			20250731	I-0334363-10-01-02	 	 
P100	ZPS2	C28	40162051	1030	0015022856	検査手直し(自責)	C0970	NN	A00A2075202	SFST30SGB-100MSP (INV)	1			20250731	I-0334363-10-01-02	 	 
P100	ZPS2	C28	40162051	1040	0015022857	検査手直し(他責)	C0980	NN	A00A2075202	SFST30SGB-100MSP (INV)	1			20250731	I-0334363-10-01-02	 	 
P100	ZPS2	CC0	40162052	0010	0015022858	ケース（板金）	A0310	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1	1	609	20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	0020	0015022859	ケース（NCT）	A0340	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1	1	47	20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	0030	0015022860	ケース（枠・組立）	A0320	MNN	J00A7020500	ｹｰｽ金具構成表(INV)	1	1	180	20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	0035	0015296134	ﾁｬﾝﾈﾙﾍﾞｰｽ　加工のみ　ユービー産業		NG	J00A7020500	ｹｰｽ金具構成表(INV)	1	1		20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	0040	0015022861	ケース（洗浄乾燥）	A0341	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1	1	50	20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	0050	0015022862	ケース（塗装）	A0330	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1	1	380	20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1000	0015022863	ケース（焼付乾燥）	A0342	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1	1	40	20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1010	0015022864	自部署手直し（ケース）	A0380	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1			20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1020	0015022865	他部署手直し（ケース）	A0385	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1			20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1030	0015022866	自部署手直し機械時間（ケース）NCT	A0390	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1			20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1040	0015022867	自部署手直し機械時間（ケース）洗浄乾燥	A0391	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1			20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1050	0015022868	自部署手直し機械時間（ケース）焼付乾燥	A0392	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1			20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1060	0015022869	他部署手直し機械時間（ケース）NCT	A0395	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1			20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1070	0015022870	他部署手直し機械時間（ケース）洗浄乾燥	A0396	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1			20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	CC0	40162052	1080	0015022871	他部署手直し機械時間（ケース）焼付乾燥	A0397	NN	J00A7020500	ｹｰｽ金具構成表(INV)	1			20250604	I-0334363-10-01-02-01	 	 
P100	ZPS2	C28	40162055	0010	0015022884	メイン部品払出	CW010	NN	A00A2075203	SFST30SGB-100MSP (BATT)	1	1		20250731	I-0334363-10-01-03	 	 
P100	ZPS2	C28	40162055	0020	0015022885	部品仕分け	C0931	NN	A00A2075203	SFST30SGB-100MSP (BATT)	1	1		20250731	I-0334363-10-01-03	 	 
P100	ZPS2	C28	40162055	0030	0015022886	総合組立	C0912	MNN	A00A2075203	SFST30SGB-100MSP (BATT)	1	1	1230	20250731	I-0334363-10-01-03	 	 
P100	ZPS2	C28	40162055	1000	0015022887	製品検査	C0952	NN	A00A2075203	SFST30SGB-100MSP (BATT)	1			20250731	I-0334363-10-01-03	 	 
P100	ZPS2	C28	40162055	1010	0015022888	組立大型手直(自責)	CZ010	NN	A00A2075203	SFST30SGB-100MSP (BATT)	1			20250731	I-0334363-10-01-03	 	 
P100	ZPS2	C28	40162055	1020	0015022889	組立大型手直(他責)	CZ020	NN	A00A2075203	SFST30SGB-100MSP (BATT)	1			20250731	I-0334363-10-01-03	 	 
P100	ZPS2	C28	40162055	1030	0015022890	検査手直し(自責)	C0970	NN	A00A2075203	SFST30SGB-100MSP (BATT)	1			20250731	I-0334363-10-01-03	 	 
P100	ZPS2	C28	40162055	1040	0015022891	検査手直し(他責)	C0980	NN	A00A2075203	SFST30SGB-100MSP (BATT)	1			20250731	I-0334363-10-01-03	 	 
P100	ZPS2	CC0	40162056	0010	0015022899	ケース（板金）	A0310	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1	1	818	20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	0020	0015022900	ケース（NCT）	A0340	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1	1	56	20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	0030	0015022901	ケース（枠・組立）	A0320	MNN	J00A7020600	ｹｰｽ金具構成表(BATT)	1	1	205	20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	0035	0015296135	ﾁｬﾝﾈﾙﾍﾞｰｽ　加工のみ　ユービー産業		NG	J00A7020600	ｹｰｽ金具構成表(BATT)	1	1		20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	0040	0015022902	ケース（洗浄乾燥）	A0341	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1	1	118	20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	0050	0015022903	ケース（塗装）	A0330	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1	1	665	20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1000	0015022904	ケース（焼付乾燥）	A0342	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1	1	120	20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1010	0015022905	自部署手直し（ケース）	A0380	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1			20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1020	0015022906	他部署手直し（ケース）	A0385	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1			20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1030	0015022907	自部署手直し機械時間（ケース）NCT	A0390	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1			20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1040	0015022908	自部署手直し機械時間（ケース）洗浄乾燥	A0391	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1			20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1050	0015022909	自部署手直し機械時間（ケース）焼付乾燥	A0392	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1			20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1060	0015022910	他部署手直し機械時間（ケース）NCT	A0395	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1			20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1070	0015022911	他部署手直し機械時間（ケース）洗浄乾燥	A0396	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1			20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	CC0	40162056	1080	0015022912	他部署手直し機械時間（ケース）焼付乾燥	A0397	NN	J00A7020600	ｹｰｽ金具構成表(BATT)	1			20250604	I-0334363-10-01-03-01	 	 
P100	ZPS2	C28	40162058	0010	0015022921	メイン部品払出	CW010	NN	A00A2075204	SFST30SGB-100MSP (予備品)	1	1		20250731	I-0334363-10-01-04	 	 
P100	ZPS2	C28	40162058	0020	0015022922	部品仕分け	C0931	NN	A00A2075204	SFST30SGB-100MSP (予備品)	1	1		20250731	I-0334363-10-01-04	 	 
P100	ZPS2	C28	40162058	0030	0015022923	総合組立	C0912	MNN	A00A2075204	SFST30SGB-100MSP (予備品)	1	1		20250731	I-0334363-10-01-04	 	 
P100	ZPS2	C28	40162058	1000	0015022924	製品検査	C0952	NN	A00A2075204	SFST30SGB-100MSP (予備品)	1			20250731	I-0334363-10-01-04	 	 
P100	ZPS2	C28	40162058	1010	0015022925	組立大型手直(自責)	CZ010	NN	A00A2075204	SFST30SGB-100MSP (予備品)	1			20250731	I-0334363-10-01-04	 	 
P100	ZPS2	C28	40162058	1020	0015022926	組立大型手直(他責)	CZ020	NN	A00A2075204	SFST30SGB-100MSP (予備品)	1			20250731	I-0334363-10-01-04	 	 
P100	ZPS2	C28	40162058	1030	0015022927	検査手直し(自責)	C0970	NN	A00A2075204	SFST30SGB-100MSP (予備品)	1			20250731	I-0334363-10-01-04	 	 
P100	ZPS2	C28	40162058	1040	0015022928	検査手直し(他責)	C0980	NN	A00A2075204	SFST30SGB-100MSP (予備品)	1			20250731	I-0334363-10-01-04	 	 
P100	ZPS2	B50	40162094	0010	0015025401	メイン部品払出	CW010	NN	A00A2099300	KCA2F7-35-600W	1	1		20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	0020	0015025402	部品仕分け	C0931	NN	A00A2099300	KCA2F7-35-600W	1	1		20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	0026	0015673970	ヒートシンク溶接	C0911	NN	A00A2099300	KCA2F7-35-600W	1		80	20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	0030	0015025403	総合組立	C0911	MNN	A00A2099300	KCA2F7-35-600W	1	2	2740	20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	0040	0015025404	製品検査	C0951	NN	A00A2099300	KCA2F7-35-600W	1	2	1570	20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	0050	0015025405	製品仕上げ	C0914	NN	A00A2099300	KCA2F7-35-600W	1			20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	1000	0015025410	出荷検査	C0960	NN	A00A2099300	KCA2F7-35-600W	1			20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	1010	0015025406	組立大型手直(自責)	CZ010	NN	A00A2099300	KCA2F7-35-600W	1			20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	1020	0015025407	組立大型手直(他責)	CZ020	NN	A00A2099300	KCA2F7-35-600W	1			20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	1030	0015025408	検査大型手直し(自責)	C0971	NN	A00A2099300	KCA2F7-35-600W	1			20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162094	1040	0015025409	検査大型手直し(他責)	C0981	NN	A00A2099300	KCA2F7-35-600W	1			20250702	M-0338499-10	 	 
P100	ZPS2	B50	40162095	0010	0015025411	メイン部品払出	CW010	NN	A00A2099400	KCA2F7-35-600W	2	2		20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	0020	0015025412	部品仕分け	C0931	NN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	0030	0015025413	総合組立	C0911	MNN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	0040	0015025414	製品検査	C0951	NN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	0050	0015025415	製品仕上げ	C0914	NN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	1000	0015025420	出荷検査(大型)	C0962	NN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	1010	0015025416	組立大型手直(自責)	CZ010	NN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	1020	0015025417	組立大型手直(他責)	CZ020	NN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	1030	0015025418	検査大型手直し(自責)	C0971	NN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	B50	40162095	1040	0015025419	検査大型手直し(他責)	C0981	NN	A00A2099400	KCA2F7-35-600W	2			20250826	M-0338500-10	 	 
P100	ZPS2	CF0	40162168	0010	0015029003	入庫	A0410	NN	E00A6377300	ﾌﾞｽﾊﾞｰ構成表	1	1		20250724	I-0316838-10-01-03	 	 
P100	ZPS2	CF0	40162168	1000	0015029002	ブスバー（加工）	A0410	MNN	E00A6377300	ﾌﾞｽﾊﾞｰ構成表	1	1	139	20250724	I-0316838-10-01-03	 	 
P100	ZPS2	CF0	40162168	1010	0015029000	自部署手直し（ブスバー）	A0480	NN	E00A6377300	ﾌﾞｽﾊﾞｰ構成表	1			20250724	I-0316838-10-01-03	 	 
P100	ZPS2	CF0	40162168	1020	0015029001	他部署手直し（ブスバー）	A0485	NN	E00A6377300	ﾌﾞｽﾊﾞｰ構成表	1			20250724	I-0316838-10-01-03	 	 
P100	ZPS2	C28	40162169	0010	0015029004	メイン部品払出	CW010	NN	A00A1954201	入出力盤	1	1		20250916	I-0316838-10-01-04	 	 
P100	ZPS2	C28	40162169	0020	0015029005	部品仕分け	C0931	NN	A00A1954201	入出力盤	1	1		20250916	I-0316838-10-01-04	 	 
P100	ZPS2	C28	40162169	0030	0015029006	総合組立	C0912	MNN	A00A1954201	入出力盤	1			20250916	I-0316838-10-01-04	 	 
P100	ZPS2	C28	40162169	1000	0015029011	製品検査	C0952	NN	A00A1954201	入出力盤	1			20250916	I-0316838-10-01-04	 	 
